sex_ratio, sa2_name16, state_code, percentage_person_aged_15_64, persons_num, percentage_person_aged_0_14, females_num, sa2_main16, percentage_person_aged_65_plus, median_age, state_name, males_num
91.8,"Doncaster East (South)",2,61.3,15798,19.2,8237,207021425,19.6,38.6,"Victoria",7561
97.7,"Blackburn",2,66.0,23394,17.2,11835,207031161,16.8,39.0,"Victoria",11559
98.5,"Box Hill",2,74.6,23320,13.0,11748,207031163,12.3,31.7,"Victoria",11572
94.2,"Caulfield - North",2,65.8,23523,18.1,12114,208021177,16.2,33.7,"Victoria",11409
94.3,"Box Hill North",2,67.4,19219,16.9,9889,207031164,15.7,37.4,"Victoria",9330
95.7,"Burwood",2,77.3,14652,10.0,7486,207031165,12.7,27.4,"Victoria",7166
99.1,"Burwood East",2,65.3,11086,14.2,5569,207031166,20.5,37.7,"Victoria",5517
96.3,"Bentleigh East (North)",2,64.6,16532,21.4,8423,208021426,13.9,38.3,"Victoria",8109
90.7,"Beaumaris",2,60.3,14772,18.5,7745,208011168,21.2,46.7,"Victoria",7027
94.3,"Caulfield - South",2,64.3,18926,17.3,9742,208021178,18.3,39.2,"Victoria",9184
88.6,"Brighton (Vic.)",2,61.9,25125,16.4,13320,208011169,21.7,45.4,"Victoria",11805
92.2,"Elsternwick",2,68.0,12671,17.6,6592,208021179,14.5,36.7,"Victoria",6079
92.0,"Sandringham - Black Rock",2,61.9,18313,17.1,9537,208011173,21.1,45.2,"Victoria",8776
92.3,"Carrum - Patterson Lakes",2,64.7,12660,16.4,6584,208031185,18.9,43.4,"Victoria",6076
91.2,"Chelsea - Bonbeach",2,65.1,15600,16.9,8160,208031186,18.0,40.4,"Victoria",7440
92.1,"Cheltenham - Highett (East)",2,64.7,25050,17.5,13037,208031188,17.9,39.4,"Victoria",12013
91.7,"Mentone",2,65.1,14185,16.9,7401,208031190,17.9,40.5,"Victoria",6784
96.0,"Edithvale - Aspendale",2,64.8,14025,20.2,7157,208031189,15.0,39.6,"Victoria",6868
103.8,"Bundoora - East",2,64.5,10553,16.7,5179,209011196,18.9,36.8,"Victoria",5374
98.9,"Moorabbin - Heatherton",2,65.9,9747,19.3,4901,208031191,14.9,38.3,"Victoria",4846
null,"Moorabbin Airport",2,null,0,null,0,208031192,null,null,"Victoria",0
95.5,"Greensborough",2,63.9,21667,18.6,11082,209011197,17.5,39.8,"Victoria",10585
95.0,"Watsonia",2,62.7,9697,18.7,4974,209011204,18.5,39.5,"Victoria",4723
96.0,"Mordialloc - Parkdale",2,66.2,21957,18.5,11201,208031193,15.3,40.1,"Victoria",10756
97.4,"Kingsbury",2,78.7,13254,11.7,6713,209021205,9.6,28.5,"Victoria",6541
98.7,"Reservoir - East",2,68.5,30027,15.5,15115,209021207,16.0,35.9,"Victoria",14912
101.0,"Reservoir - West",2,65.3,26086,17.4,12980,209021208,17.3,37.5,"Victoria",13106
null,"Essendon Airport",2,null,0,null,0,210011227,null,null,"Victoria",0
93.2,"Malvern - Glen Iris",2,67.0,21866,15.7,11320,208041194,17.2,37.1,"Victoria",10546
96.2,"Preston - West",2,69.8,13608,17.1,6935,209021429,13.1,36.7,"Victoria",6673
93.7,"Malvern East",2,69.9,23845,16.3,12311,208041195,13.8,34.0,"Victoria",11534
95.2,"Eltham",2,64.5,24282,19.7,12438,209031209,15.9,42.0,"Victoria",11844
97.1,"Hurstbridge",2,67.3,3624,19.9,1839,209031210,12.8,40.1,"Victoria",1785
106.4,"Kinglake",2,69.0,4156,19.0,2014,209031211,12.0,41.2,"Victoria",2142
101.5,"Panton Hill - St Andrews",2,65.6,5490,16.5,2724,209031212,17.8,45.5,"Victoria",2766
103.6,"Plenty - Yarrambat",2,66.7,9985,19.3,4905,209031213,14.0,39.8,"Victoria",5080
100.8,"Research - North Warrandyte",2,66.2,7055,19.9,3514,209031214,13.9,42.1,"Victoria",3541
96.2,"Heidelberg - Rosanna",2,63.4,16477,19.2,8397,209011198,17.4,38.6,"Victoria",8080
104.4,"Bundoora - West",2,66.0,6708,13.1,3281,209041217,20.9,36.7,"Victoria",3427
101.0,"Lalor",2,63.4,25073,18.5,12473,209041219,18.1,36.9,"Victoria",12600
95.9,"Heidelberg West",2,68.8,15764,17.3,8049,209011199,13.9,35.0,"Victoria",7715
92.1,"Ivanhoe",2,68.9,12927,15.8,6730,209011200,15.3,39.2,"Victoria",6197
96.3,"Ivanhoe East - Eaglemont",2,63.4,8295,17.1,4225,209011201,19.4,43.4,"Victoria",4070
93.4,"Montmorency - Briar Hill",2,62.2,17078,19.1,8829,209011202,18.7,41.1,"Victoria",8249
97.7,"Viewbank - Yallambie",2,60.8,19242,20.2,9732,209011203,19.0,40.3,"Victoria",9510
97.6,"Preston - East",2,73.4,22907,14.0,11590,209021428,12.6,35.4,"Victoria",11317
128.6,"Darwin Airport",7,62.5,16,12.5,7,701011001,25.0,46.0,"Northern Territory",9
99.9,"Wattle Glen - Diamond Creek",2,68.5,14589,19.6,7298,209031215,11.8,37.7,"Victoria",7291
99.6,"Epping - East",2,68.4,14051,19.8,7041,209041431,11.8,35.0,"Victoria",7010
101.5,"Epping - South",2,67.5,8767,18.4,4350,209041432,14.1,36.3,"Victoria",4417
100.1,"Bundoora - North",2,74.1,8610,15.1,4303,209041216,10.9,31.6,"Victoria",4307
102.6,"Epping - West",2,67.8,13105,27.1,6467,209041433,5.2,32.0,"Victoria",6638
97.9,"Mernda",2,67.4,23359,26.6,11806,209041434,6.0,31.6,"Victoria",11553
101.5,"South Morang (North)",2,68.8,13438,25.0,6668,209041435,6.3,33.7,"Victoria",6770
97.0,"Mill Park - North",2,70.9,18708,16.1,9496,209041220,13.0,38.1,"Victoria",9212
98.4,"Mill Park - South",2,68.8,12404,16.7,6252,209041221,14.5,37.5,"Victoria",6152
93.6,"Airport West",2,64.1,8559,16.7,4422,210011226,19.2,39.6,"Victoria",4137
101.9,"Thomastown",2,62.9,21603,16.4,10699,209041223,20.7,38.6,"Victoria",10904
100.7,"Wallan",2,66.8,19654,24.2,9791,209041224,9.0,33.7,"Victoria",9863
102.1,"Whittlesea",2,63.3,8911,19.7,4410,209041225,17.0,39.9,"Victoria",4501
96.6,"Doreen",2,65.4,26712,27.8,13590,209041430,6.8,31.8,"Victoria",13122
96.3,"South Morang (South)",2,67.8,12716,19.7,6478,209041436,12.4,36.2,"Victoria",6238
99.1,"Wollert",2,66.6,16073,28.9,8071,209041437,4.5,30.9,"Victoria",8002
100.2,"Keilor",2,59.8,9113,16.7,4552,210011228,23.5,44.1,"Victoria",4561
94.9,"Keilor East",2,59.9,28673,17.0,14713,210011229,23.1,42.3,"Victoria",13960
92.4,"Niddrie - Essendon West",2,66.2,7748,18.6,4028,210011230,15.1,38.8,"Victoria",3720
98.9,"Strathmore",2,64.9,10474,19.1,5266,210011231,16.0,40.6,"Victoria",5208
98.4,"Gisborne",2,61.4,14211,23.7,7162,210021232,14.8,39.5,"Victoria",7049
101.7,"Cranbourne",2,66.2,21309,21.0,10565,212031300,12.8,34.6,"Victoria",10744
96.9,"Cranbourne East",2,66.1,49199,28.0,24981,212031301,5.9,30.5,"Victoria",24218
110.9,"Macedon",2,58.9,3611,21.2,1712,210021233,19.9,44.9,"Victoria",1899
93.2,"Riddells Creek",2,64.7,4319,19.8,2236,210021234,15.5,41.9,"Victoria",2083
101.7,"Romsey",2,63.6,10288,20.5,5100,210021235,15.9,41.4,"Victoria",5188
96.5,"Coburg North",2,69.0,8866,18.0,4511,210031236,13.0,36.2,"Victoria",4355
107.6,"Fawkner",2,62.1,15280,22.1,7359,210031237,15.8,34.2,"Victoria",7921
104.7,"Glenroy",2,68.0,24986,18.4,12204,210031438,13.7,33.6,"Victoria",12782
97.3,"Pascoe Vale",2,69.1,26957,17.7,13662,210031239,13.2,35.7,"Victoria",13295
95.1,"Gowanbrae",2,65.0,3129,20.7,1604,210031439,14.3,38.7,"Victoria",1525
110.8,"Broadmeadows",2,66.6,14574,21.7,6914,210051242,11.7,32.4,"Victoria",7660
96.8,"Meadow Heights",2,67.2,15770,22.7,8013,210051247,10.1,31.9,"Victoria",7757
145.6,"Melbourne Airport",2,91.2,194,0.0,79,210051248,8.8,39.5,"Victoria",115
104.3,"Campbellfield - Coolaroo",2,62.9,17205,22.3,8421,210051243,14.9,33.7,"Victoria",8784
96.2,"Gladstone Park - Westmeadows",2,64.0,18732,17.3,9548,210051245,18.7,40.3,"Victoria",9184
100.4,"Greenvale - Bulla",2,70.2,20176,19.9,10068,210051246,9.8,34.3,"Victoria",10108
90.2,"Croydon South",2,64.4,4950,18.9,2602,211031452,16.6,38.7,"Victoria",2348
98.7,"Roxburgh Park - Somerton",2,68.5,25060,24.6,12615,210051249,7.0,29.9,"Victoria",12445
100.8,"Tullamarine",2,65.9,6842,15.6,3408,210051250,18.5,38.7,"Victoria",3434
103.5,"Craigieburn - Central",2,67.7,8840,21.9,4343,210051441,10.5,34.1,"Victoria",4497
104.5,"Craigieburn - North",2,67.4,13337,27.9,6521,210051442,4.8,30.3,"Victoria",6816
102.6,"Craigieburn - West",2,66.6,20202,28.6,9970,210051444,4.8,30.3,"Victoria",10232
100.2,"Mickleham - Yuroke",2,66.3,11227,29.4,5608,210051445,4.2,29.2,"Victoria",5619
95.4,"Bayswater",2,65.9,13071,16.7,6689,211011251,17.4,37.4,"Victoria",6382
97.4,"Knoxfield - Scoresby",2,66.6,17194,18.6,8711,211011254,14.8,37.3,"Victoria",8483
103.5,"Craigieburn - South",2,69.6,20617,24.4,10131,210051443,6.0,31.5,"Victoria",10486
100.3,"Lysterfield",2,73.5,7023,17.8,3507,211011255,8.7,37.8,"Victoria",3516
97.4,"Rowville - North",2,67.4,8372,19.6,4242,211011257,13.0,39.2,"Victoria",4130
99.2,"Rowville - South",2,69.1,10966,17.5,5505,211011258,13.4,39.8,"Victoria",5461
94.0,"Wantirna",2,62.7,14643,18.1,7548,211011259,19.2,40.2,"Victoria",7095
95.1,"Wantirna South",2,65.1,18995,15.0,9735,211011260,20.0,41.5,"Victoria",9260
95.7,"Rowville - Central",2,69.7,15920,17.0,8135,211011256,13.3,38.4,"Victoria",7785
95.3,"Boronia",2,65.1,23734,17.3,12154,211011446,17.6,38.4,"Victoria",11580
99.0,"Ferntree Gully (North)",2,64.3,14642,17.7,7357,211011447,18.0,39.4,"Victoria",7285
96.5,"Croydon Hills - Warranwood",2,66.9,18847,19.4,9589,211031265,13.7,39.2,"Victoria",9258
96.4,"Ringwood",2,66.3,18861,17.6,9604,211031266,16.1,37.0,"Victoria",9257
98.9,"Ferntree Gully (South) - Upper Ferntree Gully",2,66.7,15478,18.4,7783,211011448,14.8,38.4,"Victoria",7695
97.5,"Ringwood East",2,64.3,21744,19.0,11011,211031267,16.7,38.7,"Victoria",10733
97.7,"Ringwood North",2,63.1,10076,19.4,5096,211031268,17.5,41.1,"Victoria",4980
101.1,"The Basin",2,66.0,4472,20.8,2224,211011449,13.3,38.2,"Victoria",2248
95.7,"Donvale - Park Orchards",2,63.4,16895,17.6,8632,211021261,18.9,42.9,"Victoria",8263
99.7,"Warrandyte - Wonga Park",2,66.6,10657,16.9,5336,211021262,16.5,44.0,"Victoria",5321
90.6,"Croydon - East",2,64.7,16543,18.7,8678,211031450,16.6,36.9,"Victoria",7865
92.5,"Croydon - West",2,61.9,14666,18.7,7620,211031451,19.4,38.9,"Victoria",7046
99.2,"Bayswater North",2,69.2,12517,18.6,6285,211031263,12.2,36.8,"Victoria",6232
90.6,"Forest Hill",2,64.0,11476,17.4,6021,211041269,18.6,39.9,"Victoria",5455
96.1,"Mitcham (Vic.)",2,65.7,17527,18.7,8938,211041270,15.6,37.9,"Victoria",8589
99.6,"Vermont",2,61.4,11310,21.7,5665,211041272,16.9,39.0,"Victoria",5645
94.3,"Vermont South",2,60.5,12388,16.0,6375,211041273,23.5,43.7,"Victoria",6013
98.1,"Nunawading",2,65.6,12925,17.9,6525,211041271,16.6,37.7,"Victoria",6400
98.5,"Belgrave - Selby",2,67.2,10414,20.1,5246,211051274,12.7,40.1,"Victoria",5168
97.6,"Chirnside Park",2,64.6,11383,18.7,5762,211051275,16.7,37.6,"Victoria",5621
98.2,"Healesville - Yarra Glen",2,62.1,14638,18.2,7386,211051276,19.7,42.7,"Victoria",7252
93.4,"Kilsyth",2,62.0,9833,18.4,5085,211051277,19.5,37.8,"Victoria",4748
95.8,"Lilydale - Coldstream",2,65.4,19860,18.2,10145,211051278,16.3,38.9,"Victoria",9715
100.7,"Monbulk - Silvan",2,63.1,5849,19.2,2915,211051279,17.7,42.6,"Victoria",2934
99.2,"Montrose",2,63.0,7138,18.7,3584,211051280,18.3,39.6,"Victoria",3554
99.3,"Mooroolbark",2,66.2,24057,19.5,12072,211051281,14.4,35.8,"Victoria",11985
102.4,"Mount Dandenong - Olinda",2,63.1,10197,18.5,5037,211051282,18.3,44.6,"Victoria",5160
95.7,"Pakenham - North",2,65.3,22657,25.4,11578,212011291,9.3,31.0,"Victoria",11079
101.1,"Mount Evelyn",2,66.3,10298,19.9,5122,211051283,13.8,37.1,"Victoria",5176
102.6,"Endeavour Hills - South",2,65.6,14044,18.2,6933,212021454,16.2,39.0,"Victoria",7111
102.5,"Lynbrook - Lyndhurst",2,67.8,17486,26.0,8636,212031306,6.1,33.0,"Victoria",8850
107.0,"Pearcedale - Tooradin",2,66.4,8176,19.4,3949,212031308,14.2,40.3,"Victoria",4227
99.3,"Upwey - Tecoma",2,67.8,10023,19.5,5029,211051284,12.7,40.0,"Victoria",4994
98.6,"Wandin - Seville",2,66.0,8067,19.9,4062,211051285,14.1,37.7,"Victoria",4005
101.2,"Yarra Valley",2,64.2,16836,18.9,8367,211051286,16.9,42.0,"Victoria",8469
98.7,"Beaconsfield - Officer",2,69.2,19859,23.0,9996,212011287,7.8,31.7,"Victoria",9863
100.2,"Bunyip - Garfield",2,63.2,9346,20.0,4669,212011288,16.8,41.7,"Victoria",4677
104.9,"Emerald - Cockatoo",2,65.5,18905,20.6,9225,212011289,13.9,40.7,"Victoria",9680
96.1,"Koo Wee Rup",2,63.2,8566,21.7,4368,212011290,15.2,35.8,"Victoria",4198
91.1,"Manoora",3,65.6,6337,21.7,3316,306021151,12.7,36.2,"Queensland",3021
96.6,"Pakenham - South",2,64.1,33108,24.4,16842,212011292,11.5,33.1,"Victoria",16266
92.7,"Berwick - North",2,63.7,24176,17.3,12543,212021293,19.0,41.1,"Victoria",11633
99.4,"Berwick - South",2,67.0,29079,25.5,14581,212021294,7.5,33.8,"Victoria",14498
114.2,"Doveton",2,66.0,12274,19.4,5729,212021295,14.6,34.1,"Victoria",6545
103.2,"Hallam",2,66.0,11768,20.4,5790,212021297,13.6,35.2,"Victoria",5978
103.3,"Narre Warren North",2,68.3,8646,17.9,4252,212021299,13.8,39.3,"Victoria",4394
103.1,"Endeavour Hills - North",2,67.6,12500,17.9,6155,212021453,14.5,38.1,"Victoria",6345
104.4,"Narre Warren - North East",2,69.3,14195,19.9,6946,212021455,10.7,35.7,"Victoria",7249
101.4,"Narre Warren - South West",2,67.1,15009,20.2,7452,212021456,12.7,34.4,"Victoria",7557
98.7,"Cranbourne North",2,67.2,24904,25.6,12531,212031302,7.1,31.5,"Victoria",12373
98.3,"Cranbourne South",2,66.3,11972,22.2,6036,212031303,11.4,34.2,"Victoria",5936
101.3,"Cranbourne West",2,68.0,19755,26.6,9813,212031304,5.4,30.9,"Victoria",9942
106.0,"Hampton Park - Lynbrook",2,68.0,27656,22.0,13427,212031305,10.0,32.8,"Victoria",14229
103.2,"Narre Warren South (East)",2,68.9,13864,21.6,6824,212031457,9.5,35.3,"Victoria",7040
99.6,"Narre Warren South (West)",2,68.1,17860,24.1,8950,212031458,7.8,32.0,"Victoria",8910
101.2,"Clarinda - Oakleigh South",2,63.9,12340,15.0,6132,212041309,21.1,41.9,"Victoria",6208
108.4,"Clayton South",2,69.9,14288,15.5,6856,212041310,14.6,32.9,"Victoria",7432
115.3,"Dandenong",2,67.3,34295,19.7,15927,212041311,12.9,33.2,"Victoria",18368
104.8,"Dandenong North",2,64.4,23960,17.9,11702,212041312,17.7,37.5,"Victoria",12258
100.7,"Dingley Village",2,61.5,10753,18.0,5359,212041313,20.5,43.6,"Victoria",5394
106.6,"Noble Park - East",2,70.1,13620,16.6,6593,212041459,13.3,33.9,"Victoria",7027
98.7,"Keysborough",2,67.7,30889,19.5,15544,212041314,12.7,35.3,"Victoria",15345
107.6,"Noble Park North",2,64.2,7936,16.7,3823,212041316,19.1,39.8,"Victoria",4113
109.5,"Springvale",2,69.5,23915,15.3,11415,212041317,15.2,34.2,"Victoria",12500
102.0,"Springvale South",2,68.3,13408,17.3,6637,212041318,14.5,35.9,"Victoria",6771
101.8,"Noble Park - West",2,67.5,20178,17.4,9998,212041460,15.1,34.5,"Victoria",10180
98.8,"Ashwood - Chadstone",2,70.0,20606,16.4,10367,212051319,13.6,34.7,"Victoria",10239
104.5,"Clayton",2,85.7,27555,7.4,13474,212051320,6.9,24.9,"Victoria",14081
99.4,"Glen Waverley - East",2,61.9,22472,17.4,11269,212051321,20.7,40.6,"Victoria",11203
98.9,"Glen Waverley - West",2,67.2,20964,16.6,10542,212051322,16.2,37.6,"Victoria",10422
94.6,"Tarragindi",3,64.4,11647,23.4,5985,303041071,12.2,36.4,"Queensland",5662
97.6,"Mount Waverley - North",2,64.6,16452,16.5,8327,212051323,19.0,39.7,"Victoria",8125
98.8,"Mount Waverley - South",2,64.3,20239,17.8,10181,212051324,17.9,38.3,"Victoria",10058
100.5,"Mulgrave",2,64.3,21035,17.5,10489,212051325,18.2,38.4,"Victoria",10546
99.1,"Algester",3,63.9,9161,21.8,4602,303051072,14.2,35.7,"Queensland",4559
100.0,"Oakleigh - Huntingdale",2,70.1,24068,15.7,12037,212051326,14.2,35.0,"Victoria",12031
94.4,"Wheelers Hill",2,59.6,21038,15.9,10820,212051327,24.5,44.9,"Victoria",10218
114.6,"Ardeer - Albion",2,69.2,8530,17.1,3975,213011328,13.6,34.5,"Victoria",4555
97.6,"Zillmere",3,68.5,9623,17.6,4870,302041046,13.9,34.1,"Queensland",4753
99.9,"Cairnlea",2,71.2,10643,20.8,5325,213011329,8.0,34.2,"Victoria",5318
99.9,"Keilor Downs",2,64.8,13834,17.0,6920,213011332,18.3,39.8,"Victoria",6914
102.0,"Deer Park - Derrimut",2,66.1,28920,23.5,14314,213011330,10.4,33.4,"Victoria",14606
96.0,"Delahey",2,70.8,8816,16.7,4497,213011331,12.5,36.2,"Victoria",4319
98.3,"West Mackay",3,64.1,6123,18.4,3088,312021358,17.6,40.6,"Queensland",3035
102.3,"Kings Park (Vic.)",2,64.5,14691,19.0,7262,213011333,16.5,37.4,"Victoria",7429
105.5,"St Albans - North",2,65.9,21795,17.7,10605,213011334,16.4,34.7,"Victoria",11190
96.2,"Altona North",2,62.4,15425,19.2,7863,213021343,18.4,36.8,"Victoria",7562
109.3,"Airlie - Whitsundays",3,73.3,14231,16.5,6798,312031359,10.2,34.9,"Queensland",7433
null,"Cape Conway",3,null,0,null,0,312031360,null,null,"Queensland",0
103.9,"Proserpine",3,60.6,8511,19.9,4175,312031361,19.5,44.7,"Queensland",4336
109.9,"St Albans - South",2,67.8,18554,16.4,8841,213011335,15.8,34.7,"Victoria",9713
101.3,"Sunshine North",2,67.7,12533,17.6,6227,213011337,14.7,34.9,"Victoria",6306
96.6,"Beachmere - Sandstone Point",3,53.5,16392,16.1,8339,313011362,30.4,50.6,"Queensland",8053
90.8,"Bribie Island",3,48.0,19722,10.3,10334,313011363,41.7,60.6,"Queensland",9388
111.4,"Sunshine",2,71.4,10641,16.8,5033,213011336,11.9,33.8,"Victoria",5608
101.1,"Sydenham",2,71.7,12799,18.3,6365,213011339,10.1,34.1,"Victoria",6434
101.5,"Sunshine West",2,65.8,20267,17.6,10058,213011338,16.6,36.0,"Victoria",10209
100.8,"Taylors Lakes",2,70.7,18323,15.0,9127,213011340,14.3,42.0,"Victoria",9196
95.0,"Altona",2,63.4,14002,17.3,7179,213021341,19.3,41.6,"Victoria",6823
96.5,"Newport",2,68.8,19563,20.3,9956,213021344,10.9,37.4,"Victoria",9607
96.2,"Seabrook",2,66.9,5542,22.7,2825,213021345,10.4,36.1,"Victoria",2717
99.3,"Williamstown",2,65.3,17270,18.6,8666,213021346,16.1,42.6,"Victoria",8604
110.5,"West Footscray - Tottenham",2,73.5,12929,16.6,6143,213031351,9.8,34.2,"Victoria",6786
102.8,"Braybrook",2,73.3,20514,16.0,10113,213031347,10.6,33.0,"Victoria",10401
111.0,"Footscray",2,80.1,19148,11.0,9075,213031348,8.9,32.3,"Victoria",10073
100.5,"Maribyrnong",2,77.5,14115,13.3,7041,213031349,9.3,33.7,"Victoria",7074
101.6,"Seddon - Kingsville",2,71.6,10121,19.0,5020,213031350,9.4,35.8,"Victoria",5101
96.5,"Yarraville",2,70.6,16621,18.7,8460,213031352,10.7,36.9,"Victoria",8161
95.8,"Bacchus Marsh",2,63.8,22964,21.1,11727,213041353,15.1,37.3,"Victoria",11237
99.1,"Hillside",2,70.4,25220,22.5,12668,213041355,7.1,32.3,"Victoria",12552
97.8,"Melton",2,64.1,20596,21.8,10415,213041356,14.1,34.7,"Victoria",10181
96.7,"Melton South",2,63.7,30689,26.5,15601,213041357,9.8,31.9,"Victoria",15088
94.6,"Melton West",2,65.2,20892,26.0,10734,213041358,8.8,31.6,"Victoria",10158
144.6,"Rockbank - Mount Cottrell",2,73.7,8815,20.1,3604,213041359,6.2,32.0,"Victoria",5211
99.5,"Taylors Hill",2,66.4,21219,26.9,10634,213041360,6.8,33.0,"Victoria",10585
95.9,"Burnside",2,66.2,5396,20.9,2755,213041461,13.0,35.8,"Victoria",2641
100.9,"Hoppers Crossing - South",2,64.8,20664,20.3,10284,213051362,14.9,35.4,"Victoria",10380
102.1,"Burnside Heights",2,65.7,6785,29.3,3358,213041462,5.0,32.1,"Victoria",3427
99.5,"Caroline Springs",2,68.7,21849,23.8,10953,213041463,7.5,34.2,"Victoria",10896
102.2,"Hoppers Crossing - North",2,69.7,20279,19.1,10027,213051361,11.2,35.8,"Victoria",10252
113.9,"Laverton",2,72.5,11577,20.8,5412,213051363,6.7,32.0,"Victoria",6165
102.5,"Tarneit",2,65.5,46707,29.9,23068,213051365,4.6,30.6,"Victoria",23639
112.1,"Truganina",2,67.5,33144,28.8,15628,213051366,3.6,30.6,"Victoria",17516
97.7,"Werribee - South",2,66.3,14162,18.7,7164,213051368,15.0,36.9,"Victoria",6998
99.2,"Wyndham Vale",2,66.2,29215,27.5,14665,213051369,6.3,31.5,"Victoria",14550
102.3,"Point Cook - East",2,67.4,17886,27.4,8843,213051464,5.2,32.1,"Victoria",9043
99.0,"Point Cook - North",2,66.8,25541,26.1,12835,213051465,7.1,33.9,"Victoria",12706
98.0,"Werribee - East",2,66.3,21064,20.6,10637,213051467,13.1,35.0,"Victoria",10427
99.0,"Werribee - West",2,68.1,16270,22.0,8177,213051468,9.9,33.1,"Victoria",8093
98.4,"Carrum Downs",2,68.1,22264,19.4,11220,214011370,12.5,35.9,"Victoria",11044
95.1,"Frankston",2,66.6,24104,16.2,12353,214011371,17.2,38.8,"Victoria",11751
97.6,"Frankston North",2,62.6,19940,18.5,10092,214011372,18.9,38.2,"Victoria",9848
99.7,"Berrimah",7,71.9,1344,17.7,673,701021012,10.4,31.6,"Northern Territory",671
94.2,"Frankston South",2,60.3,19305,19.4,9942,214011373,20.3,43.1,"Victoria",9363
96.3,"Langwarrin",2,66.8,25293,19.5,12885,214011374,13.6,37.5,"Victoria",12408
95.8,"Seaford (Vic.)",2,64.0,17490,17.6,8934,214011375,18.4,40.8,"Victoria",8556
99.5,"Skye - Sandhurst",2,68.4,14247,21.8,7142,214011376,9.8,36.5,"Victoria",7105
95.5,"Dromana",2,56.7,12566,14.0,6426,214021377,29.4,49.8,"Victoria",6140
100.6,"Flinders",2,58.1,5646,14.0,2814,214021378,27.9,53.5,"Victoria",2832
99.3,"Hastings - Somers",2,61.1,23654,18.6,11871,214021379,20.3,40.9,"Victoria",11783
88.2,"Mornington",2,56.3,26211,15.8,13927,214021380,27.9,47.3,"Victoria",12284
96.4,"Mount Eliza",2,58.0,19140,21.2,9743,214021381,20.9,44.7,"Victoria",9397
94.7,"Mount Martha",2,58.1,20022,20.7,10283,214021382,21.2,44.3,"Victoria",9739
98.0,"Point Nepean",2,53.7,18709,15.1,9451,214021383,31.1,51.4,"Victoria",9258
111.8,"Brinkin - Nakara",7,72.0,3484,16.6,1645,701021013,11.4,33.5,"Northern Territory",1839
91.8,"Rosebud - McCrae",2,53.4,22286,15.1,11621,214021384,31.5,50.3,"Victoria",10665
95.7,"Mooroopna",2,60.6,8144,18.0,4161,216031415,21.4,42.1,"Victoria",3983
97.4,"Shepparton - North",2,63.7,19540,20.7,9898,216031416,15.6,36.7,"Victoria",9642
93.9,"Somerville",2,65.7,19402,17.6,10004,214021385,16.6,40.0,"Victoria",9398
99.2,"Shepparton - South",2,61.0,24420,21.7,12256,216031417,17.3,36.3,"Victoria",12164
111.3,"Shepparton Region - East",2,63.5,3856,19.4,1825,216031418,17.1,43.7,"Victoria",2031
110.8,"Shepparton Region - West",2,61.1,10429,18.8,4948,216031419,20.1,43.5,"Victoria",5481
105.3,"Glenelg (Vic.)",2,60.3,8715,14.3,4244,217011420,25.4,51.0,"Victoria",4471
92.8,"Hamilton (Vic.)",2,58.5,10125,17.2,5251,217011421,24.3,45.2,"Victoria",4874
97.3,"Portland",2,60.9,10928,16.8,5540,217011422,22.3,46.3,"Victoria",5388
102.7,"Southern Grampians",2,57.6,6048,18.3,2984,217011423,24.0,48.8,"Victoria",3064
118.2,"Ararat",2,62.5,8448,14.9,3871,215011386,22.6,45.4,"Victoria",4577
105.2,"Ararat Region",2,56.9,3245,19.1,1581,215011387,24.0,48.1,"Victoria",1664
93.9,"Rochester",2,57.2,3888,15.5,2005,216011409,27.3,49.7,"Victoria",1883
113.2,"Rushworth",2,55.3,4043,15.2,1896,216011410,29.4,52.8,"Victoria",2147
93.3,"Horsham",2,59.5,16589,19.8,8582,215011388,20.7,40.3,"Victoria",8007
